HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.hRelDef,Input.hPropDef,Input.hRelAttrDef,Input.sentenceID0,Input.sentence0,Input.sentenceID1,Input.sentence1,Input.sentenceID2,Input.sentence2,Input.sentenceID3,Input.sentence3,Input.sentenceID4,Input.sentence4,Input.sentenceID5,Input.sentence5,Input.sentenceID6,Input.sentence6,Input.sentenceID7,Input.sentence7,Input.sentenceID8,Input.sentence8,Input.sentenceID9,Input.sentence9,Answer.example,EmptyColumn,Answer.hedge_judgement0,Answer.hedge_judgement1,Answer.hedge_judgement2,Answer.hedge_judgement3,Answer.hedge_judgement4,Answer.hedge_judgement5,Answer.hedge_judgement6,Answer.hedge_judgement7,Answer.hedge_judgement8,Answer.hedge_judgement9,Answer.potential_hedge0,Answer.potential_hedge1,Answer.potential_hedge2,Answer.potential_hedge3,Answer.potential_hedge4,Answer.potential_hedge5,Answer.potential_hedge6,Answer.potential_hedge7,Answer.potential_hedge8,Answer.potential_hedge9,Approve,Reject
3PGQRAZX01JG0I3CR2R6OF13XKQYSO,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,340UGXU9DY0IXLY51Y4OK1AJMTWVU1,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:24:58 PDT 2015,Fri Oct 09 12:26:30 PDT 2015,Sat Oct 10 00:26:30 PDT 2015,Fri Oct 09 14:13:30 PDT 2015,,,92,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,2,2,1,1,2,2,2,2,2,2,prepared,some,NONE,NONE,maybe,seem,don't; like,would,insisted,mean,,
3PGQRAZX01JG0I3CR2R6OF13XKQYSO,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3WS1NTTKEYBDL20Z3CL0D8JPHHE0F0,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:00:23 PDT 2015,Tue Oct 06 06:02:28 PDT 2015,Tue Oct 06 18:02:28 PDT 2015,Tue Oct 06 08:23:28 PDT 2015,,,125,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,1,2,1,1,2,2,1,2,1,1,NONE,apparently,NONE,NONE,Maybe,seem,NONE,concerned,NONE,NONE,,
3PGQRAZX01JG0I3CR2R6OF13XKQYSO,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3X66WABAJWHFGUVRXJ91XRH9MLBG3G,A5V3ZMQI0PU3F,Approved,Wed Oct 07 15:37:11 PDT 2015,Wed Oct 07 15:52:31 PDT 2015,Thu Oct 08 03:52:31 PDT 2015,2015-10-08 10:54:33 UTC,,,920,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,3,,1,2,2,2,2,1,2,2,1,1,NONE,apparently,one of the,couple of; ASAP,Maybe,NONE,If,to be honest,NONE,NONE,,
3I4E7AFQ2JYRKTLSU2VTOXI1MZVTJE,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,340UGXU9DY0IXLY51Y4OK1AIL2EVUY,ASLX3AJAL8XMU,Approved,Tue Oct 06 13:50:05 PDT 2015,Tue Oct 06 13:50:48 PDT 2015,Wed Oct 07 01:50:48 PDT 2015,2015-10-07 08:54:33 UTC,,,43,100% (5/5),100% (5/5),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,1,3,2,1,1,1,2,1,1,NONE,NONE,had not been verified,didn't appear,NONE,NONE,NONE,not sure,NONE,NONE,,
3I4E7AFQ2JYRKTLSU2VTOXI1MZVTJE,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,35BLDD71I6WZJKSF7L3W1TPYOBAVZP,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:14:21 PDT 2015,Fri Oct 09 12:15:28 PDT 2015,Sat Oct 10 00:15:28 PDT 2015,Fri Oct 09 14:13:30 PDT 2015,,,67,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,1,1,2,1,2,1,2,1,1,NONE,NONE,NONE,appear,NONE,technically,NONE,sure,NONE,NONE,,
3I4E7AFQ2JYRKTLSU2VTOXI1MZVTJE,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3D4CH1LGEAS1VWK7ESABO4KUL0D9GP,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:23:38 PDT 2015,Tue Oct 06 06:25:49 PDT 2015,Tue Oct 06 18:25:49 PDT 2015,Tue Oct 06 08:23:28 PDT 2015,,,131,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,2,1,2,1,2,1,3,2,1,NONE,low credibility,NONE,appear,NONE,technically,NONE,not sure,"""The fight""",NONE,,
3I4E7AFQ2JYRKTLSU2VTOXI1MZVTJE,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3YT88D1N08XKIGRANAUGVJ92T33K30,A5V3ZMQI0PU3F,Approved,Wed Oct 07 19:32:30 PDT 2015,Wed Oct 07 19:37:34 PDT 2015,Thu Oct 08 07:37:34 PDT 2015,2015-10-08 14:39:33 UTC,,,304,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,2,2,2,1,2,1,3,1,2,NONE,low credibility,was assumed,didn't appear so,NONE,technically not,NONE,not sure,NONE,gone so far as to,,
34KYK9TV2Q7KNAA1HADMG432CB9BSN,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3LYA37P8IQMPLBVN239MD27EHAJBKF,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:23:48 PDT 2015,Fri Oct 09 12:24:56 PDT 2015,Sat Oct 10 00:24:56 PDT 2015,Fri Oct 09 14:13:30 PDT 2015,,,68,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,2,2,1,2,2,1,1,1,1,2,necessarily,seem,NONE,unsure; appropriate,should; think,NONE,NONE,NONE,NONE,perhaps,,
34KYK9TV2Q7KNAA1HADMG432CB9BSN,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3SBEHTYCWN2USOYACS2U8XQ2BX9YI4,A5V3ZMQI0PU3F,Approved,Sat Oct 10 22:51:22 PDT 2015,Sat Oct 10 22:56:36 PDT 2015,Sun Oct 11 10:56:36 PDT 2015,2015-10-11 17:59:33 UTC,,,314,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,1,2,1,3,2,2,1,1,1,2,NONE,seem,NONE,am really unsure,think,a bunch of;  whole bunch of;   cause untold damage,NONE,NONE,NONE,perhaps,,
34KYK9TV2Q7KNAA1HADMG432CB9BSN,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:51 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:51 PDT 2015,,,3VE8AYVF8MWV3R52YGYF6NP70FX8F2,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:30:10 PDT 2015,Tue Oct 06 06:33:14 PDT 2015,Tue Oct 06 18:33:14 PDT 2015,Tue Oct 06 08:23:27 PDT 2015,,,184,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,1,2,1,3,2,1,1,1,1,2,NONE,seem,NONE,really unsure,should think,NONE,NONE,NONE,NONE,perhaps,,
