@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute pos50 numeric
@attribute pos51 numeric
@attribute pos52 numeric
@attribute pos53 numeric
@attribute pos54 numeric
@attribute pos55 numeric
@attribute pos56 numeric
@attribute pos57 numeric
@attribute pos58 numeric
@attribute pos59 numeric
@attribute pos60 numeric
@attribute pos61 numeric
@attribute pos62 numeric
@attribute pos63 numeric
@attribute pos64 numeric
@attribute pos65 numeric
@attribute pos66 numeric
@attribute pos67 numeric
@attribute pos68 numeric
@attribute pos69 numeric
@attribute pos70 numeric
@attribute pos71 numeric
@attribute pos72 numeric
@attribute pos73 numeric
@attribute pos74 numeric
@attribute pos75 numeric
@attribute pos76 numeric
@attribute pos77 numeric
@attribute pos78 numeric
@attribute pos79 numeric
@attribute pos80 numeric
@attribute pos81 numeric
@attribute pos82 numeric
@attribute pos83 numeric
@attribute pos84 numeric
@attribute pos85 numeric
@attribute pos86 numeric
@attribute pos87 numeric
@attribute pos88 numeric
@attribute pos89 numeric
@attribute pos90 numeric
@attribute pos91 numeric
@attribute pos92 numeric
@attribute pos93 numeric
@attribute pos94 numeric
@attribute pos95 numeric
@attribute pos96 numeric
@attribute pos97 numeric
@attribute pos98 numeric
@attribute pos99 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,12,0.25,VBZ,RB,RB,DT,JJ,3,0.8,1
0.026,0.02998,-0.03292,-0.00529,-0.03864,0.0049,-0.00975,-0.02357,-0.01986,-0.04466,0.00298,-0.03139,-0.05264,-0.0206,0.00721,0.0563,-0.03137,-0.02697,0.02092,-0.03063,-0.03165,-0.05864,0.06322,0.04158,0.0306,-0.00349,-0.0188,0.05083,-0.0048,-0.0031,-0.02336,-0.01956,-0.02711,0.0196,-0.04179,0.02959,0.01094,-0.00951,0.04951,-0.02315,0.01078,0.00115,-0.0506,0.02155,0.01794,0.01247,-0.02449,0.0167,0.00776,-0.00966,0.03097,-0.03846,-0.01268,-0.03147,0.02598,-0.00142,-0.02034,0.02823,0.0217,0.02102,-0.03589,0.04587,0.0415,0.0285,-0.02075,-0.01381,0.00295,-0.07828,0.03458,0.01999,-0.04035,-0.05584,-0.0951,0.03799,-0.0102,-0.00428,0.0193,-0.03113,0.01418,-0.00702,0.02808,0.01153,-0.02985,-0.04113,-0.0082,0.00647,0.00576,-0.00378,-0.04455,-0.01161,-0.09405,0.00406,0.01004,0.02759,0.00571,-0.01096,-0.0291,0.00876,-0.00734,-0.00463,could,26,0.5,-RRB-,CC,MD,RB,VB,13,0.8,0
0.09557,0.02146,-0.02054,0.01503,0.00054,-0.0352,-0.02602,-0.04285,-0.02964,-0.01538,-0.02071,-0.00096,-0.08355,-0.01239,-0.02708,0.07213,-0.05729,-0.01826,-0.0374,-0.01502,-0.06804,-0.03401,0.07052,0.03204,0.01156,-0.01232,-0.00865,0.01271,-0.04385,-0.05284,-0.03241,0.03072,0.00893,-0.02541,-0.03392,0.05028,-0.02945,0.0571,0.03016,-0.0152,0.02461,0.00672,-0.05627,-0.00422,-0.00399,-0.03258,-0.03312,0.00139,0.06016,-0.01081,0.02674,-0.04281,0.03317,-0.07457,0.08036,0.02122,-0.04653,0.00125,-0.03379,-0.02457,-0.04025,0.05074,0.05796,0.00777,0.00336,-0.05363,0.01944,-0.02442,0.04796,-0.03005,-0.00621,0.01576,-0.08771,0.01425,-0.04212,0.00133,-0.01403,-0.01284,0.06069,0.01661,-0.0028,0.04947,-0.01313,-0.01852,0.01635,0.00128,-0.05032,-0.02806,0.04821,-0.00698,-0.09657,-0.01094,-0.07199,-0.0011,-0.02274,0.01668,-0.00376,0.02172,-0.0479,-0.03867,seem,27,0.074074074,DT,NNS,VBP,TO,VB,2,0.8,1
0.17328,-0.03819,0.019,-0.03751,0.09108,-0.04579,-0.12039,-0.01257,0.00792,-0.13334,-0.085,0.11299,0.07185,0.07376,0.04719,0.11118,-0.14246,-0.01251,-0.25887,-0.10376,0.0594,-0.06974,0.12048,0.0491,-0.06045,0.08539,-0.09227,-0.13246,-0.03472,-0.02335,-0.10396,0.01872,0.00558,-0.08471,-0.11994,0.01121,-0.15017,0.18558,-0.08318,0.14557,0.31589,-0.03567,-0.08206,-0.11276,-0.07722,-0.09347,0.04411,-0.01949,0.01216,-0.02918,-0.03182,-0.08649,0.19031,-0.08357,0.20968,0.1022,-0.0416,-0.08554,0.07844,-0.04526,0.00651,-0.04328,-0.12697,-0.04447,-0.1256,-0.02118,-0.01054,-0.0527,0.03951,-0.12342,0.1405,-0.00151,-0.03387,0.07277,0.09894,0.08841,0.01851,0.00664,0.04014,0.02933,-0.11569,0.04732,-0.01223,-0.08369,-0.04897,0.07666,-0.02287,-0.02147,0.16178,0.05081,-0.07853,-0.07253,-0.0764,-0.13112,0.04727,0.03712,0.03134,0.12434,-0.16153,-0.04841,'a few',37,0.621621622,RB,VBD,DT,NNS,-RRB-,23,0.8,1
0.09557,0.02146,-0.02054,0.01503,0.00054,-0.0352,-0.02602,-0.04285,-0.02964,-0.01538,-0.02071,-0.00096,-0.08355,-0.01239,-0.02708,0.07213,-0.05729,-0.01826,-0.0374,-0.01502,-0.06804,-0.03401,0.07052,0.03204,0.01156,-0.01232,-0.00865,0.01271,-0.04385,-0.05284,-0.03241,0.03072,0.00893,-0.02541,-0.03392,0.05028,-0.02945,0.0571,0.03016,-0.0152,0.02461,0.00672,-0.05627,-0.00422,-0.00399,-0.03258,-0.03312,0.00139,0.06016,-0.01081,0.02674,-0.04281,0.03317,-0.07457,0.08036,0.02122,-0.04653,0.00125,-0.03379,-0.02457,-0.04025,0.05074,0.05796,0.00777,0.00336,-0.05363,0.01944,-0.02442,0.04796,-0.03005,-0.00621,0.01576,-0.08771,0.01425,-0.04212,0.00133,-0.01403,-0.01284,0.06069,0.01661,-0.0028,0.04947,-0.01313,-0.01852,0.01635,0.00128,-0.05032,-0.02806,0.04821,-0.00698,-0.09657,-0.01094,-0.07199,-0.0011,-0.02274,0.01668,-0.00376,0.02172,-0.0479,-0.03867,seem,14,0.071428571,START,PRP,VBP,TO,VB,1,1,1
0.09557,0.02146,-0.02054,0.01503,0.00054,-0.0352,-0.02602,-0.04285,-0.02964,-0.01538,-0.02071,-0.00096,-0.08355,-0.01239,-0.02708,0.07213,-0.05729,-0.01826,-0.0374,-0.01502,-0.06804,-0.03401,0.07052,0.03204,0.01156,-0.01232,-0.00865,0.01271,-0.04385,-0.05284,-0.03241,0.03072,0.00893,-0.02541,-0.03392,0.05028,-0.02945,0.0571,0.03016,-0.0152,0.02461,0.00672,-0.05627,-0.00422,-0.00399,-0.03258,-0.03312,0.00139,0.06016,-0.01081,0.02674,-0.04281,0.03317,-0.07457,0.08036,0.02122,-0.04653,0.00125,-0.03379,-0.02457,-0.04025,0.05074,0.05796,0.00777,0.00336,-0.05363,0.01944,-0.02442,0.04796,-0.03005,-0.00621,0.01576,-0.08771,0.01425,-0.04212,0.00133,-0.01403,-0.01284,0.06069,0.01661,-0.0028,0.04947,-0.01313,-0.01852,0.01635,0.00128,-0.05032,-0.02806,0.04821,-0.00698,-0.09657,-0.01094,-0.07199,-0.0011,-0.02274,0.01668,-0.00376,0.02172,-0.0479,-0.03867,seem,28,0.321428571,VB,NN,VBP,RBR,VBN,9,1,1
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,7,0.285714286,PRP,VBP,RB,RB,JJ,2,1,1
0.02138,0.00571,-0.03141,0.03075,-0.01609,-0.0275,-0.02826,0.00019,-0.01525,-0.00675,0.0004,-0.00751,-0.05641,-0.0201,0.00256,0.03424,-0.0121,-0.00669,0.02102,0.00477,-0.02115,-0.02659,0.05651,0.00731,0.01811,-0.00933,0.01422,0.01491,0.02733,-0.01819,-0.0181,-0.02326,0.01471,0.03168,-0.02957,0.0302,0.01739,-0.01565,0.02623,-0.00061,-0.05702,0.01335,-0.03107,0.04807,0.01274,0.01408,-0.05184,0.01669,0.01394,-0.02294,0.02073,-0.02016,-0.00396,-0.04579,0.01814,0.02278,-0.00463,0.02867,-0.00242,0.00272,-0.02799,0.07281,0.04722,0.01039,0.01197,0.00894,0.0351,-0.05052,0.01513,-0.0174,-0.02707,-0.0298,-0.08266,0.01855,-0.031,-0.00023,-0.00629,-0.03809,0.04314,0.0095,0.03815,0.03776,-0.03531,-0.02358,0.00005,-0.02997,-0.01496,-0.00163,-0.0071,-0.00356,-0.04704,0.01906,0.00582,0.03137,0.0004,-0.00259,-0.01525,-0.01115,-0.00713,-0.03787,find,12,0.166666667,LS,RB,VBP,PRP,IN,2,1,1
0.05468,0.04007,-0.01951,-0.00296,-0.01576,-0.00659,-0.00212,-0.0333,-0.01965,-0.01848,-0.01098,-0.02536,-0.05319,-0.02627,-0.02105,0.05357,-0.03336,-0.0342,-0.01024,-0.00459,-0.05165,-0.02753,0.03491,0.03612,0.01752,-0.02046,-0.00883,0.02593,-0.04576,-0.02135,-0.02399,0.03297,-0.01603,-0.01764,-0.02821,0.02996,-0.01505,0.0402,0.034,-0.03555,0.03361,0.00062,-0.04092,-0.01638,-0.01629,-0.02057,-0.01407,0.00305,0.03463,-0.00777,0.03,-0.03438,0.00508,-0.04307,0.04771,-0.00114,-0.04042,0.01384,-0.02928,-0.01132,-0.03588,0.02638,0.04865,0.02275,-0.00032,-0.04199,0.00556,-0.01918,0.04633,0.00615,-0.02194,0.0079,-0.06434,0.01623,-0.01824,-0.00138,-0.00994,-0.00012,0.01903,0.00984,-0.00209,0.01654,-0.00215,-0.02067,0.00724,0.00391,-0.0307,-0.01857,0.0175,-0.00812,-0.06906,-0.01674,-0.03654,-0.00116,-0.02222,0.00695,-0.00711,0.03287,-0.01929,-0.00619,might,6,0.166666667,START,PRP,MD,VB,IN,1,0.8,1
0.00152,0.06536,-0.03651,0.04528,-0.02396,-0.04137,0.00223,-0.0375,-0.05467,0.01918,0.01842,-0.03498,-0.09475,-0.02954,-0.04006,0.04627,-0.03097,-0.03061,-0.00261,0.0157,-0.0584,-0.0252,0.04183,0.00471,0.04987,-0.02328,0.03897,0.01264,-0.00312,-0.04301,-0.01745,0.00439,0.0049,-0.0111,-0.02434,-0.00307,0.0094,0.0349,0.02368,-0.04833,-0.02723,0.01919,-0.01771,0.02563,0.02395,0.00153,-0.04367,0.00702,0.02926,-0.01295,0.05158,-0.06224,0.00844,-0.06278,0.01802,0.0079,-0.03906,0.02544,-0.02728,-0.02341,-0.04093,0.05119,0.07544,0.02542,0.03272,-0.03346,0.00727,0.01236,0.02967,0.00859,-0.04274,0.02549,-0.09358,0.02263,-0.02707,-0.01914,0.00809,0.01123,0.04491,-0.00756,0.0196,0.03644,-0.01007,0.01893,0.04721,-0.04609,-0.02766,0.00119,-0.00302,-0.00075,-0.04866,-0.01828,0.00577,0.00756,-0.0602,0.01174,-0.01497,0.00715,0.00457,-0.01926,like,10,0.2,PRP,VBZ,IN,IN,DT,2,0.6,1
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,34,0.764705882,NN,JJ,IN,PRP$,NNS,26,1,0
0.02714,0.01094,-0.01583,0.00429,-0.01911,-0.01162,-0.00416,-0.00608,-0.00878,-0.00645,-0.00071,-0.01276,-0.04062,-0.01288,-0.0003,0.0279,-0.01456,-0.01463,0.00303,0.00097,-0.022,-0.0219,0.03627,0.01314,0.00824,-0.00253,-0.00559,0.01318,-0.0101,-0.01586,-0.01212,0.00656,-0.00966,0.00046,-0.02219,0.01994,-0.00282,0.00939,0.02135,-0.01826,-0.00228,0.00422,-0.02922,0.0098,0.00582,0.00383,-0.01935,0.00432,0.00938,-0.00565,0.02234,-0.0193,0.00032,-0.0334,0.01905,0.01579,-0.01295,0.01705,-0.00435,-0.00109,-0.01612,0.03188,0.03452,0.00604,-0.00237,-0.01247,0.00855,-0.02789,0.01569,0.0001,-0.01902,-0.01012,-0.05041,0.01381,-0.01226,0.00712,-0.00075,-0.01263,0.02229,0.00789,0.01414,0.01121,-0.00964,-0.02316,0.00454,-0.00294,-0.0067,-0.00616,-0.0025,-0.00739,-0.04712,0.00723,-0.00975,0.01327,-0.00451,-0.00007,-0.00604,0.00274,-0.00751,-0.01608,probably,28,0.785714286,PRP,VBP,RB,VBN,PRP,22,1,1
0.00007,0.02206,-0.03482,0.01627,-0.04206,-0.01005,-0.00895,-0.00937,-0.02326,-0.02081,0.015,-0.03599,-0.05653,-0.03169,0.00359,0.04462,-0.01358,-0.01947,0.03655,-0.00976,-0.02554,-0.04873,0.05824,0.02268,0.03348,-0.00767,0.00416,0.04287,0.01979,-0.00655,-0.00623,-0.02256,-0.01298,0.03334,-0.03156,0.01972,0.03974,-0.02092,0.03909,-0.02921,-0.03509,0.0092,-0.0393,0.04343,0.03564,0.02944,-0.0396,0.01573,-0.00341,-0.00611,0.03127,-0.03168,-0.01043,-0.0382,0.00255,0.00423,-0.0128,0.0254,0.01929,0.01678,-0.03397,0.06877,0.04758,0.02452,-0.00323,0.00017,0.01105,-0.06405,0.02313,0.02183,-0.05063,-0.04405,-0.09101,0.03206,-0.01803,-0.00249,0.02013,-0.03346,0.02643,-0.00078,0.04732,0.01838,-0.03116,-0.02297,0.0041,-0.02478,0.00816,0.00008,-0.04658,-0.00216,-0.07068,0.01886,0.03627,0.04414,-0.00053,-0.01132,-0.02871,-0.0066,0.01247,-0.02068,feel,14,0.142857143,PRP,RB,VBP,IN,PRP$,2,1,1
-0.06555,0.01709,-0.08116,0.07423,-0.10774,-0.03464,-0.04744,-0.00186,-0.03686,-0.06965,0.03064,-0.05197,-0.12171,-0.0532,0.05382,0.07741,-0.00228,-0.03582,0.11609,-0.03417,-0.00704,-0.11536,0.14442,0.02377,0.07267,0.00675,0.02438,0.09307,0.11706,0.0024,-0.00831,-0.12403,-0.02339,0.11813,-0.09344,0.02779,0.12092,-0.12655,0.08138,-0.02556,-0.14024,0.02719,-0.05972,0.14211,0.11661,0.11002,-0.10977,0.04395,-0.03765,-0.04314,0.06374,-0.06207,-0.04978,-0.04762,-0.04644,0.02868,0.00895,0.08179,0.12406,0.06429,-0.05627,0.18072,0.06837,0.04205,-0.01569,0.07398,0.04656,-0.204,0.01371,0.02891,-0.12164,-0.16605,-0.23113,0.08554,-0.00906,-0.01915,0.06428,-0.12563,0.07075,-0.0022,0.13029,0.04101,-0.11138,-0.06184,-0.02017,-0.07746,0.06014,0.02978,-0.16249,-0.0051,-0.13105,0.07509,0.14613,0.10867,0.0372,-0.04249,-0.09686,-0.06043,0.04486,-0.03781,know,16,0.6875,VBP,RB,VB,WP,TO,11,1,1
0.04119,0.0091,-0.01167,0.00051,0.006,-0.01259,-0.01105,-0.01212,-0.00762,-0.00504,-0.01085,0.00356,-0.02496,-0.00433,-0.01148,0.02186,-0.01595,-0.00722,-0.01424,-0.00602,-0.02299,-0.01214,0.02212,0.01671,0.00313,-0.00299,-0.00088,0.00141,-0.02098,-0.01704,-0.01019,0.01726,0.00962,-0.01178,-0.01894,0.02454,-0.01091,0.01999,0.01264,-0.00464,0.00724,0.00864,-0.02086,-0.00115,-0.00911,-0.01281,-0.0125,-0.0039,0.02103,-0.00996,0.00642,-0.02001,0.00572,-0.02345,0.03226,0.01343,-0.01487,-0.00153,-0.01958,-0.01016,-0.02029,0.01153,0.0208,0.00377,-0.00138,-0.01412,0.00596,-0.00676,0.01868,-0.0172,0.0014,0.00694,-0.02598,0.00253,-0.01458,0.00445,-0.00557,-0.00577,0.02263,0.00568,-0.00085,0.02375,-0.00549,-0.00956,-0.00044,-0.00365,-0.02312,-0.01094,0.01769,-0.00859,-0.0272,0.00145,-0.03185,-0.00432,-0.00851,0.00797,-0.00331,0.00567,-0.01992,-0.01156,almost,30,0.066666667,PRP,VBP,RB,RB,JJ,2,1,1
-0.02801,0.00434,-0.01201,0.01715,-0.03147,-0.01008,-0.01305,0.00545,-0.01154,-0.01169,0.00819,-0.02033,-0.02379,-0.01438,0.01668,0.01161,0.01012,0.00273,0.03889,-0.00487,-0.0027,-0.03284,0.02695,0.00689,0.01964,0.00426,0.00841,0.03539,0.03054,0.00584,0.00432,-0.02989,-0.0065,0.02953,-0.02006,0.00144,0.03071,-0.04771,0.02488,-0.01147,-0.04301,0.00782,-0.01416,0.03637,0.03116,0.02603,-0.02705,0.00954,-0.01607,-0.00461,0.01205,-0.00433,-0.02357,0.00247,-0.023,-0.00273,0.0114,0.02081,0.02853,0.0261,-0.01693,0.0462,0.01151,0.00984,-0.00285,0.02087,0.00642,-0.05527,-0.00139,0.01391,-0.03528,-0.03948,-0.047,0.01487,-0.00932,-0.01252,0.01611,-0.03124,0.01747,-0.0031,0.0337,0.01048,-0.03116,-0.0109,-0.00967,-0.01935,0.01872,0.01465,-0.05254,-0.00367,-0.02373,0.02287,0.03789,0.02781,0.01099,-0.00553,-0.02222,-0.02192,0.01126,-0.00504,believe,17,0.764705882,RB,JJ,VBP,PRP,PRP,13,0.6,0
0.04225,0.01418,0.01203,-0.00653,0.02107,-0.00901,0.01669,-0.02085,0.00017,0.02959,-0.00518,-0.00237,0.00357,0.00208,-0.03328,0.00303,-0.01253,-0.00273,-0.02747,0.00744,-0.02482,0.02891,-0.01993,0.00164,0.00142,-0.00971,-0.00099,-0.01935,-0.0408,-0.01591,0.00409,0.04991,0.00984,-0.03861,0.0202,-0.,-0.03276,0.05551,-0.00533,-0.00874,0.03984,0.00131,0.00471,-0.0384,-0.02499,-0.03436,0.012,-0.00993,0.02984,0.01311,0.00365,-0.00268,0.02429,-0.01058,0.0267,-0.00589,-0.02274,-0.02109,-0.0413,-0.03035,0.00284,-0.02832,0.00028,-0.01009,0.01936,-0.03836,-0.01581,0.06123,0.01411,-0.01402,0.01503,0.05703,0.02792,-0.01807,-0.01399,-0.00332,-0.01654,0.03776,0.00349,0.00569,-0.03865,0.00363,0.03639,0.02492,0.02524,0.00887,-0.03008,-0.01261,0.06035,0.00684,0.01466,-0.02052,-0.0489,-0.02816,-0.03022,0.01805,0.01867,0.02162,-0.02,0.00801,most,23,0.608695652,NN,VBD,JJS,IN,DT,14,0.6,1
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,7,0.571428571,VB,VB,DT,JJ,NN,4,0.8,0
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,22,0.454545455,NN,IN,DT,JJ,NN,10,0.6,0
