@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}


@data
0.01377,-0.0045,0.01041,0.00087,-0.01123,-0.01702,-0.01239,-0.01029,-0.0214,0.00005,-0.02218,0.00511,-0.00416,0.0009,-0.01778,0.02145,-0.00081,-0.01552,-0.03256,-0.00778,-0.02965,-0.00598,0.00074,0.02213,0.00285,-0.01445,-0.0166,-0.00433,-0.02936,-0.0035,fair,25,0.44,NNP,FW,JJ,JJ,:,11,0.8,0
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,14,0.2857142857142857,NN,WDT,MD,VB,VBN,4,1,1
0.07312,-0.00912,0.00704,0.05743,-0.04215,-0.02973,-0.0167,-0.01207,-0.03119,-0.02043,0.01489,-0.02419,0.00374,-0.01076,0.02119,-0.0284,0.0237,0.03167,0.05831,-0.00422,0.02237,-0.01187,0.01059,-0.00542,0.04523,0.02675,0.01708,0.03698,0.07555,0.02743,remember,10,0.1,START,PRP,VBP,DT,JJ,1,0.8,0
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,31,0.5483870967741935,VBD,RB,RB,RB,VB,17,0.8,1
0.0108,-0.00601,-0.01357,0.00085,-0.01638,-0.00751,0.01329,-0.00237,-0.02319,-0.01826,-0.00314,-0.00713,-0.00381,0.00085,-0.00527,0.0109,-0.01353,-0.00107,-0.00364,-0.00517,-0.02274,-0.01169,0.01749,0.01979,-0.00083,-0.01849,-0.00518,0.02007,-0.01026,-0.01933,completely,9,0.7777777777777778,CC,VBD,RB,VBN,STOP,7,1,0
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,31,0.0967741935483871,VBP,RB,VB,WRB,RB,3,0.8,1
0.05507,0.09833,-0.04734,-0.0614,-0.06852,0.04602,0.00812,-0.07849,-0.05019,-0.08397,0.00747,-0.03517,-0.02378,-0.04972,-0.01267,0.11382,-0.09297,-0.09205,-0.00834,-0.0473,-0.05893,-0.09526,0.09393,0.0795,0.04398,-0.01603,-0.06237,0.09916,-0.06174,0.01282,should,28,0.8214285714285714,NN,IN,MD,VB,PRP$,23,0.8,0
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,13,0.7692307692307693,NNP,NNS,IN,DT,NNS,10,1,0
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,19,0.8421052631578947,WDT,PRP,MD,VB,.,16,1,1
0.11809,0.03633,0.02917,-0.01895,0.05445,-0.02417,0.04375,-0.06292,0.00209,0.06719,-0.01361,-0.0085,0.02016,0.00756,-0.08716,0.02057,-0.03664,-0.01315,-0.07538,0.0084,-0.05996,0.07182,-0.04123,0.00324,0.00407,-0.02284,-0.01005,-0.04889,-0.10161,-0.03821,most,15,0.3333333333333333,IN,DT,RBS,RB,VBN,5,1,0
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,16,0.3125,VBP,VBG,RB,VBZ,RB,5,1,0
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,12,0.8333333333333334,JJ,NN,IN,NNP,STOP,10,0.8,1
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,13,0.6923076923076923,JJ,NNS,IN,PRP,CC,9,1,1
0.02744,-0.01047,0.00692,-0.00405,0.02498,0.01457,0.0092,0.00147,-0.01611,0.00046,0.00281,0.00095,-0.00185,0.01454,-0.02762,-0.00904,-0.01646,0.01758,-0.02298,0.01377,-0.0127,0.01364,-0.0154,0.01908,-0.01544,-0.00689,-0.0184,0.0149,-0.01005,-0.00979,basic,9,0.5555555555555556,DT,JJ,JJ,NN,NN,5,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,11,0.18181818181818182,DT,VBZ,IN,DT,NN,2,0.8,0
0.01273,0.05237,-0.06225,-0.00378,-0.08476,0.01381,-0.04071,-0.02586,-0.0365,-0.09356,0.02819,-0.06607,-0.0881,-0.03629,0.04283,0.08982,-0.04945,-0.03097,0.07732,-0.06677,-0.01609,-0.12945,0.12233,0.06109,0.0817,0.00753,-0.02898,0.10707,0.0411,0.02076,could,57,0.12280701754385964,NN,CC,MD,VB,VBN,7,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,20,0.85,VB,VBG,IN,PRP,.,17,0.8,0
0.05507,0.09833,-0.04734,-0.0614,-0.06852,0.04602,0.00812,-0.07849,-0.05019,-0.08397,0.00747,-0.03517,-0.02378,-0.04972,-0.01267,0.11382,-0.09297,-0.09205,-0.00834,-0.0473,-0.05893,-0.09526,0.09393,0.0795,0.04398,-0.01603,-0.06237,0.09916,-0.06174,0.01282,should,24,0.16666666666666666,IN,WP,MD,VB,VBN,4,1,0
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,41,0.3902439024390244,JJ,PRP,VBP,PRP$,NN,16,1,1
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,25,0.16,MD,RB,VB,IN,CD,4,0.8,0
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,15,0.2,VBP,RB,VB,WRB,PRP$,3,0.8,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,17,0.8235294117647058,PRP,VBZ,IN,NN,NN,14,0.8,0
0.05507,0.09833,-0.04734,-0.0614,-0.06852,0.04602,0.00812,-0.07849,-0.05019,-0.08397,0.00747,-0.03517,-0.02378,-0.04972,-0.01267,0.11382,-0.09297,-0.09205,-0.00834,-0.0473,-0.05893,-0.09526,0.09393,0.0795,0.04398,-0.01603,-0.06237,0.09916,-0.06174,0.01282,should,19,0.6842105263157895,IN,NNP,MD,VB,VBN,13,1,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,23,0.7391304347826086,MD,VB,DT,NNS,IN,17,0.6,1
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,10,0.4,WRB,PRP,VBP,IN,PRP,4,0.8,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,15,0.06666666666666667,START,WRB,RB,WRB,DT,1,0.8,0
0.02792,0.00377,-0.07488,0.07177,-0.03862,-0.05559,-0.06569,0.0222,-0.02224,-0.01105,0.01414,-0.01442,-0.11832,-0.04792,0.0208,0.04957,-0.01855,-0.00547,0.07786,0.01342,-0.03487,-0.05442,0.12583,0.01043,0.0439,-0.01375,0.03612,0.05063,0.0795,-0.03266,find,41,0.8048780487804879,WRB,PRP,VBP,DT,NN,33,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,20,0.3,VBD,VBG,RB,VBG,TO,6,0.8,0
0.04721,0.01157,-0.00393,-0.00664,0.02634,0.00565,-0.01125,-0.01737,-0.00404,-0.00316,-0.02798,0.00156,-0.0425,-0.00936,-0.01031,0.00635,-0.02336,-0.0101,-0.0277,-0.00392,-0.0322,0.01374,0.01228,0.04112,-0.02634,-0.01932,-0.00271,0.00935,-0.05013,-0.04366,somewhere,14,0.5,VBN,IN,RB,IN,DT,7,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,8,0.5,PRP,VBD,IN,VBG,DT,4,1,0
0.01486,-0.00274,0.00608,0.00203,-0.00123,-0.00909,-0.02186,0.01123,0.00609,-0.00164,-0.00808,0.00986,-0.01613,0.00089,-0.00222,0.00602,-0.00301,-0.01104,-0.00204,-0.02856,0.008,-0.03573,0.03254,0.00551,-0.01137,-0.00621,0.01132,0.01528,-0.00025,-0.03231,sometimes,43,0.813953488372093,-LRB-,CC,RB,NNS,-RRB-,35,0.8,0
0.08772,0.07413,-0.03419,-0.00221,-0.03123,-0.01311,-0.02217,-0.05666,-0.03753,-0.04312,-0.02567,-0.05066,-0.09124,-0.06406,-0.0219,0.0982,-0.0517,-0.0633,-0.00877,0.00108,-0.08042,-0.05919,0.06614,0.05605,0.0342,-0.04544,-0.01208,0.05303,-0.07497,-0.02804,might,5,0.2,START,PRP,MD,VB,PRP,1,1,1
0.30362,0.01417,0.05162,-0.11729,0.08914,-0.05629,-0.14223,-0.06531,-0.01685,-0.19837,-0.15672,0.16611,0.1632,0.14446,0.08996,0.2439,-0.28604,-0.06431,-0.53244,-0.1452,0.06154,-0.15789,0.1905,0.17014,-0.05364,0.09495,-0.16879,-0.30584,-0.1145,0.00969,'a few',9,0.6666666666666666,NN,IN,DT,NNS,STOP,6,1,1
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,16,0.625,NN,IN,DT,NNS,-LRB-,10,0.8,1
0.11809,0.03633,0.02917,-0.01895,0.05445,-0.02417,0.04375,-0.06292,0.00209,0.06719,-0.01361,-0.0085,0.02016,0.00756,-0.08716,0.02057,-0.03664,-0.01315,-0.07538,0.0084,-0.05996,0.07182,-0.04123,0.00324,0.00407,-0.02284,-0.01005,-0.04889,-0.10161,-0.03821,most,16,0.1875,RB,VBP,RBS,DT,JJ,3,0.8,1
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,25,0.84,JJ,NNS,MD,VB,VBN,21,1,1
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,7,0.5714285714285714,NN,NNS,MD,VB,NN,4,1,1
0.00502,-0.00611,0.00093,0.02069,-0.02416,0.00489,-0.01608,-0.00464,0.01342,-0.00395,0.00345,-0.00454,-0.05699,-0.01631,0.0074,0.01982,-0.01086,0.02044,0.04362,-0.02183,-0.00017,-0.02345,0.04554,0.02728,0.00768,0.01471,0.01329,0.03548,0.01187,-0.00962,imagine,18,0.5,NN,CC,VB,PDT,DT,9,1,0
0.12917,0.06246,0.20821,-0.22231,0.18369,0.16596,0.31027,-0.254,-0.04356,0.10452,0.10318,-0.12254,0.1773,0.20181,-0.27407,-0.16606,-0.12759,-0.05481,-0.10883,0.03244,-0.20696,0.27661,-0.42198,0.15965,-0.03678,-0.08103,-0.02123,0.07051,-0.37427,-0.03989,'sort of',17,0.5294117647058824,VBD,DT,NN,JJ,JJ,9,1,0
0.17634,0.03501,0.22203,-0.20581,0.21529,0.15413,0.29896,-0.26268,-0.02515,0.11612,0.06156,-0.11579,0.17305,0.18605,-0.26564,-0.15112,-0.11656,-0.0438,-0.14372,0.01188,-0.21605,0.29259,-0.39545,0.12212,-0.05779,-0.06492,-0.04352,0.00748,-0.39651,-0.0967,'kind of',16,0.25,VBZ,DT,NN,NN,TO,4,0.8,0
0.005,-0.00982,-0.024,0.01995,-0.00534,-0.00249,-0.00484,0.00217,-0.02159,-0.00421,0.00906,0.00161,-0.01361,-0.01719,0.01741,0.00741,-0.01134,0.00727,0.01744,0.00204,-0.02574,-0.01058,0.03019,0.0141,0.00095,0.00462,0.00576,0.00058,0.02088,-0.01422,expect,12,0.8333333333333334,NN,CC,VBP,NN,STOP,10,1,0
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,14,0.2857142857142857,VBP,RB,VB,WP,VBD,4,0.6,1
0.0441,0.01346,-0.02978,0.01073,-0.04603,-0.02926,-0.01494,0.00477,-0.01064,-0.00961,0.00596,-0.02458,-0.08363,-0.02537,0.01426,0.04662,-0.02581,-0.02521,0.01318,0.00866,-0.02718,-0.04831,0.08075,0.01384,0.0148,0.00699,-0.01392,0.0246,-0.01144,-0.03187,probably,16,0.875,-RRB-,VBZ,RB,CD,STOP,14,0.6,1
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,21,0.047619047619047616,START,PRP,MD,VB,DT,1,1,1
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,36,0.6388888888888888,TO,PRP,VBP,FW,VBP,23,1,0
0.04757,0.00184,-0.07796,0.03824,-0.07321,-0.03022,-0.00427,-0.042,-0.05307,-0.0644,-0.0114,-0.05303,-0.12729,-0.04457,0.02719,0.08607,-0.02713,-0.05326,0.07829,-0.01538,-0.06173,-0.08109,0.12744,0.04902,0.02043,0.00094,-0.01234,0.11622,0.02242,-0.01166,read,26,0.038461538461538464,START,PRP,VBP,IN,DT,1,0.6,0
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,16,0.25,RB,RB,VB,WP,VBZ,4,0.8,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,27,0.8148148148148148,DT,JJ,IN,DT,NN,22,1,0
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,5,0.2,START,PRP,VBP,NNS,IN,1,0.8,1
0.0441,0.01346,-0.02978,0.01073,-0.04603,-0.02926,-0.01494,0.00477,-0.01064,-0.00961,0.00596,-0.02458,-0.08363,-0.02537,0.01426,0.04662,-0.02581,-0.02521,0.01318,0.00866,-0.02718,-0.04831,0.08075,0.01384,0.0148,0.00699,-0.01392,0.0246,-0.01144,-0.03187,probably,8,0.125,START,PRP,RB,VBP,CD,1,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,14,0.5,NNP,VBZ,RB,CD,CD,7,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,17,0.5882352941176471,PRP,VBD,IN,VBG,JJ,10,1,0
0.04757,0.00184,-0.07796,0.03824,-0.07321,-0.03022,-0.00427,-0.042,-0.05307,-0.0644,-0.0114,-0.05303,-0.12729,-0.04457,0.02719,0.08607,-0.02713,-0.05326,0.07829,-0.01538,-0.06173,-0.08109,0.12744,0.04902,0.02043,0.00094,-0.01234,0.11622,0.02242,-0.01166,read,25,0.04,START,NNS,VBP,DT,JJ,1,1,0
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,11,0.18181818181818182,CC,VBZ,IN,PRP,:,2,0.6,1
0.12409,0.08419,-0.08532,0.06256,-0.12697,-0.02369,-0.03279,-0.1309,-0.08716,-0.15422,0.00266,-0.1082,-0.21015,-0.06634,0.02095,0.19499,-0.12651,-0.0749,0.08722,-0.09851,-0.10957,-0.22275,0.24619,0.16068,0.09706,0.03591,-0.07604,0.23068,-0.0136,-0.04476,'so far',18,0.2222222222222222,RB,VBN,RB,IN,TO,4,0.8,1
0.11809,0.03633,0.02917,-0.01895,0.05445,-0.02417,0.04375,-0.06292,0.00209,0.06719,-0.01361,-0.0085,0.02016,0.00756,-0.08716,0.02057,-0.03664,-0.01315,-0.07538,0.0084,-0.05996,0.07182,-0.04123,0.00324,0.00407,-0.02284,-0.01005,-0.04889,-0.10161,-0.03821,most,32,0.28125,PRP,VBP,JJS,IN,DT,9,0.8,1
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,14,0.21428571428571427,RB,VBP,IN,PRP$,RB,3,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,21,0.2857142857142857,JJ,NN,IN,DT,NN,6,1,0
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,20,0.45,MD,RB,VB,IN,VBG,9,0.6,1
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,39,0.28205128205128205,RB,RB,DT,JJ,NN,11,0.6,0
