@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,17,0.235294118,TO,RB,VB,IN,NN,4,0.6,0
-0.09597,0.03106,-0.12831,0.12004,-0.17099,-0.05938,-0.07631,-0.00528,-0.05445,-0.11648,0.05157,-0.08189,-0.20176,-0.08546,0.0836,0.12425,-0.01628,-0.06187,0.18555,-0.0663,-0.01587,-0.1829,0.23221,0.04745,0.12173,0.02427,0.03374,0.15708,0.17424,-0.00442,-0.01322,-0.1974,-0.04251,0.18448,-0.15816,0.05252,0.19445,-0.19596,0.13291,-0.04349,-0.21362,0.04635,-0.09362,0.22124,0.19605,0.16982,-0.17244,0.06665,-0.06184,-0.07187,know,7,0.428571429,VBP,RB,VB,IN,PRP,3,0.8,1
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,24,0.125,VBD,RB,VB,PRP,VBD,3,1,1
0.05163,0.06514,-0.06931,-0.02017,-0.06729,-0.00433,-0.00722,-0.04183,-0.02488,-0.03678,0.003,-0.07262,-0.10415,-0.0579,-0.02218,0.08196,-0.04743,-0.0612,0.04473,-0.0197,-0.09446,-0.07884,0.07785,0.08376,0.06198,-0.0321,-0.02187,0.09383,-0.04077,-0.02815,-0.05745,0.00749,-0.02995,0.00688,-0.06626,0.08886,0.00337,0.01146,0.08963,-0.07083,-0.00143,0.02153,-0.09276,0.02015,-0.01231,0.00092,-0.04052,0.01105,0.04917,-0.00639,may,27,0.074074074,DT,NN,MD,VB,NNP,2,1,1
0.05585,0.01743,-0.02223,0.01314,0.00837,-0.00647,-0.00914,-0.02056,-0.01897,-0.01618,-0.00965,0.00233,-0.05384,-0.00333,-0.01675,0.03861,-0.04008,-0.01428,-0.01464,-0.02417,-0.0528,-0.01467,0.04253,0.02656,0.00245,0.00087,-0.00818,0.00747,-0.03745,-0.04582,-0.01972,0.01886,0.00653,-0.02266,-0.01957,0.03395,-0.02542,0.04093,0.02401,-0.02193,0.01852,-0.00265,-0.02866,-0.0053,0.00109,-0.02316,-0.02492,0.01303,0.04456,-0.00524,apparently,12,0.25,:,PRP,RB,VBZ,TO,3,1,1
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,21,0.523809524,IN,PRP,MD,VB,IN,11,0.8,0
0.04571,0.01255,-0.0519,0.04688,-0.02397,-0.042,-0.04154,-0.00167,-0.02399,-0.01092,0.00178,-0.01197,-0.0929,-0.03303,0.00195,0.05441,-0.02632,-0.01364,0.03427,0.00543,-0.04161,-0.04102,0.09325,0.01891,0.02957,-0.01341,0.01895,0.03135,0.03493,-0.03405,-0.03086,-0.03399,0.02295,0.04906,-0.04957,0.05436,0.02687,-0.0212,0.04558,-0.00462,-0.08884,0.02224,-0.05134,0.07156,0.0197,0.01588,-0.08421,0.02541,0.02303,-0.03875,find,66,0.393939394,PRP,VBD,VB,PRP,JJ,26,1,1
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,41,0.024390244,START,PRP,MD,VB,VBN,1,1,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,27,0.407407407,VB,IN,IN,PRP,'\'\'',11,1,0
0.1943,-0.10183,0.00924,-0.06567,0.07102,-0.04757,-0.16607,-0.01288,0.00834,-0.21234,-0.12359,0.13926,0.13009,0.1012,0.12557,0.16171,-0.17276,-0.02422,-0.29239,-0.14238,0.10749,-0.12747,0.22254,0.08079,-0.07925,0.12577,-0.13736,-0.16114,0.04402,-0.00755,-0.1389,-0.03062,-0.01047,-0.08399,-0.19245,-0.0136,-0.16824,0.19152,-0.10347,0.19223,0.40817,-0.04567,-0.1448,-0.12121,-0.06998,-0.08149,0.04045,0.00645,-0.01857,-0.04063,'a couple',10,0.5,JJ,VBD,DT,IN,NNS,5,1,1
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,17,0.176470588,MD,VB,IN,DT,JJ,3,0.8,1
0.19426,-0.04245,0.02099,-0.04472,0.08601,-0.07147,-0.16594,-0.00968,-0.00151,-0.16985,-0.109,0.14121,0.09548,0.09783,0.08914,0.16198,-0.18848,-0.01486,-0.34715,-0.1245,0.08981,-0.12144,0.18439,0.07748,-0.0547,0.09986,-0.10536,-0.2079,-0.01354,-0.00715,-0.1611,0.00842,-0.00058,-0.11223,-0.19239,-0.00483,-0.19046,0.24526,-0.11503,0.19224,0.44237,-0.03837,-0.13498,-0.13077,-0.10641,-0.1197,0.05332,-0.01027,0.00035,-0.04569,'a few',18,0.277777778,IN,RB,DT,IN,DT,5,0.8,1
0.04143,0.01469,-0.02389,0.00661,-0.03161,-0.02014,-0.00875,-0.0042,-0.01123,-0.00958,0.0007,-0.01908,-0.06427,-0.01983,0.00377,0.04133,-0.02284,-0.0221,0.00539,0.00309,-0.02971,-0.0354,0.05942,0.01734,0.01181,0.0003,-0.01053,0.01973,-0.01498,-0.02565,-0.01869,0.00771,-0.01697,0.00208,-0.03659,0.03072,-0.00568,0.01181,0.03196,-0.0273,-0.00602,0.00634,-0.04643,0.01722,0.01255,0.00788,-0.02992,0.00572,0.01046,-0.01001,probably,10,0.2,DT,MD,RB,VB,NN,2,1,1
0.06632,0.02066,0.00351,0.00059,0.00957,-0.00123,-0.00579,-0.03095,-0.01954,-0.02187,-0.01168,-0.0155,-0.02264,-0.008,-0.01424,0.03572,-0.03299,-0.01449,-0.02825,-0.01463,-0.0433,-0.02637,0.02935,0.0249,0.00204,0.00176,-0.01921,0.01158,-0.04413,-0.02596,-0.0054,0.03078,-0.00547,-0.01831,-0.01635,0.02492,-0.02123,0.05328,0.01515,-0.02018,0.04388,0.00587,-0.03469,-0.01897,-0.0104,-0.02949,-0.00456,-0.00376,0.01981,-0.00535,possible,23,0.130434783,VBZ,RB,JJ,IN,PRP,3,1,1
-0.00599,-0.0047,0.01537,0.00556,-0.00597,0.00726,-0.00618,-0.00709,0.0014,0.00846,0.00417,-0.00269,0.01134,0.01295,-0.00258,-0.0003,0.0079,0.01269,0.00641,-0.0004,0.0098,-0.00643,-0.0128,-0.00207,-0.00658,0.00497,-0.00114,0.0071,0.00076,-0.00735,0.00087,-0.01009,-0.00682,0.00348,0.00704,-0.00138,0.00882,-0.00529,0.00001,0.00716,-0.00164,-0.00677,-0.00204,-0.00364,-0.00045,-0.00219,-0.00316,0.00665,-0.00482,0.00264,totally,18,0.166666667,PRP,VBP,RB,JJ,IN,3,1,0
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,16,0.1875,PRP,MD,RB,VB,IN,3,0.6,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,30,0.266666667,WDT,VBZ,IN,DT,JJ,8,1,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,6,0.833333333,JJ,VBG,IN,STOP,STOP,5,1,0
0.01273,0.01943,-0.00663,0.00972,-0.00854,-0.01223,0.00483,-0.01254,-0.01045,-0.01153,-0.00273,0.00018,-0.02163,-0.00968,0.00851,0.02592,-0.0176,-0.00978,0.00083,-0.01992,-0.00734,-0.02196,0.02247,0.01913,-0.00262,-0.00361,-0.00339,0.01282,-0.01533,-0.01334,-0.00559,0.00252,-0.00302,0.00024,-0.02479,0.0142,-0.00232,0.01913,0.00616,-0.01076,0.01661,-0.00654,-0.01434,-0.00624,0.00345,-0.0106,-0.01731,0.00548,0.00201,-0.0051,maybe,9,0.555555556,:,CC,RB,PRP,VBZ,5,0.8,1
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,9,0.222222222,DT,NNS,MD,VB,VBN,2,0.8,1
0.00977,-0.00168,0.00593,0.00094,-0.0064,-0.011,-0.00783,-0.00705,-0.01342,-0.00006,-0.01335,0.00281,-0.00418,0.00042,-0.01192,0.0143,-0.00187,-0.00997,-0.02065,-0.00487,-0.01892,-0.00386,0.00119,0.01389,0.00216,-0.00882,-0.00988,-0.00283,-0.0188,-0.00326,0.00112,0.01789,-0.00566,0.00142,-0.01606,0.00178,-0.01533,0.02208,-0.00229,-0.00217,0.01748,0.00802,-0.01298,-0.01328,-0.01529,-0.01269,0.00512,0.00657,0.00634,-0.00967,fair,25,0.44,NNP,FW,JJ,JJ,:,11,0.8,0
0.05163,0.06514,-0.06931,-0.02017,-0.06729,-0.00433,-0.00722,-0.04183,-0.02488,-0.03678,0.003,-0.07262,-0.10415,-0.0579,-0.02218,0.08196,-0.04743,-0.0612,0.04473,-0.0197,-0.09446,-0.07884,0.07785,0.08376,0.06198,-0.0321,-0.02187,0.09383,-0.04077,-0.02815,-0.05745,0.00749,-0.02995,0.00688,-0.06626,0.08886,0.00337,0.01146,0.08963,-0.07083,-0.00143,0.02153,-0.09276,0.02015,-0.01231,0.00092,-0.04052,0.01105,0.04917,-0.00639,may,14,0.285714286,NN,WDT,MD,VB,VBN,4,1,1
-0.04372,0.00048,0.00113,0.03607,-0.02887,-0.01957,-0.01292,-0.00878,-0.02001,-0.01494,0.01067,-0.01874,-0.00634,-0.00827,0.00985,-0.01073,0.01037,0.0153,0.03642,-0.00454,0.00943,-0.01118,0.01144,0.00003,0.03187,0.01434,0.01165,0.02445,0.04378,0.01445,0.02564,-0.04558,-0.00768,0.03835,0.00144,-0.03221,0.04372,-0.03835,-0.00708,0.00152,-0.03716,0.01403,0.00237,0.04424,0.04652,0.01256,-0.018,0.01127,-0.01563,-0.0068,remember,10,0.1,START,PRP,VBP,DT,JJ,1,0.8,0
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,31,0.548387097,VBD,RB,RB,RB,VB,17,0.8,1
0.01138,-0.00154,-0.00953,-0.00078,-0.0109,-0.00396,0.00867,-0.004,-0.0148,-0.01318,-0.00269,-0.00588,-0.0056,-0.00043,-0.00453,0.01014,-0.0109,-0.00304,-0.00312,-0.00494,-0.01786,-0.00919,0.01334,0.01549,0.00013,-0.01177,-0.00481,0.01471,-0.01002,-0.01326,0.00689,0.00939,-0.00474,0.0047,-0.01294,0.01204,0.0082,0.00955,0.01297,-0.02028,0.00813,0.00088,-0.01667,0.00069,0.00432,-0.00769,-0.0098,-0.00406,0.00806,0.00864,completely,9,0.777777778,CC,VBD,RB,VBN,STOP,7,1,0
-0.09597,0.03106,-0.12831,0.12004,-0.17099,-0.05938,-0.07631,-0.00528,-0.05445,-0.11648,0.05157,-0.08189,-0.20176,-0.08546,0.0836,0.12425,-0.01628,-0.06187,0.18555,-0.0663,-0.01587,-0.1829,0.23221,0.04745,0.12173,0.02427,0.03374,0.15708,0.17424,-0.00442,-0.01322,-0.1974,-0.04251,0.18448,-0.15816,0.05252,0.19445,-0.19596,0.13291,-0.04349,-0.21362,0.04635,-0.09362,0.22124,0.19605,0.16982,-0.17244,0.06665,-0.06184,-0.07187,know,31,0.096774194,VBP,RB,VB,WRB,RB,3,0.8,1
0.05006,0.07659,-0.04393,-0.03961,-0.05419,0.0279,0.00423,-0.05799,-0.03542,-0.0685,0.00616,-0.03218,-0.03863,-0.03736,-0.01507,0.09568,-0.0748,-0.07515,-0.00594,-0.0409,-0.05337,-0.07634,0.07958,0.06736,0.0358,-0.01055,-0.04587,0.07797,-0.05027,0.00142,-0.05602,0.0022,-0.05384,-0.02123,-0.04792,0.01829,-0.02858,0.04215,0.04749,-0.03374,0.09295,-0.00883,-0.07033,-0.02453,-0.02343,-0.0067,0.00041,0.01192,0.02174,0.00152,should,28,0.821428571,NN,IN,MD,VB,PRP$,23,0.8,0
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,13,0.769230769,NNP,NNS,IN,DT,NNS,10,1,0
0.05163,0.06514,-0.06931,-0.02017,-0.06729,-0.00433,-0.00722,-0.04183,-0.02488,-0.03678,0.003,-0.07262,-0.10415,-0.0579,-0.02218,0.08196,-0.04743,-0.0612,0.04473,-0.0197,-0.09446,-0.07884,0.07785,0.08376,0.06198,-0.0321,-0.02187,0.09383,-0.04077,-0.02815,-0.05745,0.00749,-0.02995,0.00688,-0.06626,0.08886,0.00337,0.01146,0.08963,-0.07083,-0.00143,0.02153,-0.09276,0.02015,-0.01231,0.00092,-0.04052,0.01105,0.04917,-0.00639,may,19,0.842105263,WDT,PRP,MD,VB,.,16,1,1
0.06518,0.02139,0.0209,-0.00935,0.03596,-0.01646,0.02796,-0.03423,0.00213,0.05151,-0.00631,-0.00416,0.01353,0.00443,-0.05499,0.00296,-0.01718,-0.00277,-0.04367,0.01255,-0.03492,0.05104,-0.03473,-0.00363,0.00324,-0.01567,-0.00043,-0.03497,-0.06095,-0.02279,0.01206,0.08081,0.01874,-0.06152,0.03805,-0.00659,-0.05317,0.08911,-0.01201,-0.01022,0.06353,0.00168,0.01185,-0.06407,-0.03933,-0.05377,0.02003,-0.01706,0.0474,0.02357,most,15,0.333333333,IN,DT,RBS,RB,VBN,5,1,0
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,16,0.3125,VBP,VBG,RB,VBZ,RB,5,1,0
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,12,0.833333333,JJ,NN,IN,NNP,STOP,10,0.8,1
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,13,0.692307692,JJ,NNS,IN,PRP,CC,9,1,1
0.01693,-0.00798,0.00585,-0.00342,0.01666,0.0096,0.00619,0.00072,-0.00911,0.00063,0.00108,0.00154,0.00163,0.0098,-0.01609,-0.00753,-0.00937,0.0119,-0.01471,0.00808,-0.00677,0.00942,-0.01113,0.01089,-0.01064,-0.00345,-0.01165,0.00855,-0.00673,-0.00568,0.00249,0.00513,-0.0029,-0.00397,0.00528,0.00375,-0.00975,0.01859,0.00357,-0.00719,0.00806,-0.0011,0.00924,-0.00238,-0.0123,-0.00354,0.00988,0.0009,0.00485,0.00532,basic,9,0.555555556,DT,JJ,JJ,NN,NN,5,0.6,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,11,0.181818182,DT,VBZ,IN,DT,NN,2,0.8,0
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,57,0.122807018,NN,CC,MD,VB,VBN,7,1,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,20,0.85,VB,VBG,IN,PRP,.,17,0.8,0
0.05006,0.07659,-0.04393,-0.03961,-0.05419,0.0279,0.00423,-0.05799,-0.03542,-0.0685,0.00616,-0.03218,-0.03863,-0.03736,-0.01507,0.09568,-0.0748,-0.07515,-0.00594,-0.0409,-0.05337,-0.07634,0.07958,0.06736,0.0358,-0.01055,-0.04587,0.07797,-0.05027,0.00142,-0.05602,0.0022,-0.05384,-0.02123,-0.04792,0.01829,-0.02858,0.04215,0.04749,-0.03374,0.09295,-0.00883,-0.07033,-0.02453,-0.02343,-0.0067,0.00041,0.01192,0.02174,0.00152,should,24,0.166666667,IN,WP,MD,VB,VBN,4,1,0
